10001	11
10002	30
10003	59
10004	22
10005	15
10007	13
10009	8
10013	28
10025	44
10027	14
10029	8
10030	4
10031	3
10036	14
10280	30
10301	11
10302	8
10303	7
10304	8
10305	19
10306	18
10307	3
10308	18
10309	14
10310	5
10312	18
10314	36
10456	4
10459	2
10462	18
10463	2
10464	4
10465	8
10466	4
10467	6
10469	11
10471	4
10473	7
10502	4
10504	11
10506	9
10507	4
10509	10
10510	4
10512	17
10514	17
10516	6
10518	2
10520	8
10522	1
10523	5
10524	7
10526	1
10528	1
10530	5
10532	6
10533	4
10536	8
10537	2
10538	21
10541	15
10543	8
10546	1
10547	1
10548	3
10549	8
10550	8
10552	5
10553	3
10560	4
10562	11
10566	6
10567	7
10570	5
10573	10
10576	8
10577	6
10579	13
10580	18
10583	31
10588	1
10589	10
10590	5
10591	8
10594	1
10595	2
10598	9
10601	4
10603	5
10604	8
10605	15
10606	3
10607	5
10701	6
10703	4
10704	6
10705	4
10706	9
10707	5
10708	14
10709	5
10710	13
10801	9
10803	14
10804	13
10805	4
10901	15
10913	5
10916	4
10917	3
10918	5
10920	5
10921	3
10923	3
10924	11
10925	7
10926	6
10928	3
10930	7
10940	37
10941	2
10950	62
10954	19
10956	22
10958	6
10960	3
10962	3
10963	4
10964	1
10965	11
10968	3
10970	7
10973	1
10974	1
10980	8
10983	2
10984	3
10986	2
10987	2
10989	4
10990	16
10992	6
10993	3
10994	7
10998	3
11001	10
11003	16
11004	10
11010	21
11020	4
11021	15
11023	10
11024	7
11030	23
11040	24
11050	25
11096	2
11101	20
11103	3
11105	5
11106	24
11201	92
11203	5
11204	7
11205	9
11207	2
11208	3
11209	19
11210	13
11211	13
11212	2
11214	13
11215	39
11216	5
11217	8
11218	14
11220	7
11221	1
11222	12
11224	9
11225	5
11226	7
11228	5
11229	21
11230	18
11231	13
11232	7
11234	24
11235	33
11236	4
11238	26
11249	67
11354	37
11355	49
11356	6
11357	23
11358	20
11360	17
11361	10
11362	16
11363	2
11364	22
11365	11
11366	8
11367	27
11368	19
11369	4
11370	6
11372	25
11373	17
11374	28
11375	79
11377	17
11378	13
11379	11
11385	9
11411	9
11412	11
11413	8
11414	15
11415	9
11416	5
11417	3
11418	6
11419	8
11420	18
11421	11
11422	5
11423	8
11426	11
11427	6
11428	3
11429	7
11432	19
11433	12
11434	25
11435	5
11436	10
11501	8
11507	4
11509	6
11510	13
11514	2
11516	6
11518	10
11520	16
11530	27
11542	17
11545	9
11550	22
11552	8
11553	17
11554	12
11557	6
11558	6
11559	4
11560	7
11561	25
11563	9
11565	5
11566	26
11568	4
11569	4
11570	5
11572	15
11575	11
11576	15
11577	12
11579	2
11580	25
11581	13
11590	30
11596	11
11598	16
11691	8
11692	6
11693	7
11694	8
11701	11
11702	11
11703	7
11704	23
11705	3
11706	40
11709	4
11710	16
11713	4
11714	11
11716	6
11717	27
11718	3
11719	2
11720	18
11721	5
11722	24
11724	5
11725	14
11726	12
11727	24
11729	14
11730	10
11731	6
11732	3
11733	7
11735	24
11738	8
11739	3
11740	4
11741	10
11742	7
11743	26
11746	39
11747	12
11749	5
11751	13
11752	4
11753	13
11754	3
11755	11
11756	16
11757	21
11758	31
11762	15
11763	16
11764	9
11766	4
11767	8
11768	10
11769	11
11771	11
11772	22
11776	13
11777	5
11778	11
11779	27
11780	13
11782	13
11783	10
11784	17
11786	6
11787	21
11788	3
11789	13
11790	13
11791	20
11792	8
11793	20
11795	18
11796	1
11797	3
11798	7
11801	25
11803	28
11804	3
11901	16
11932	7
11933	8
11934	4
11935	9
11937	45
11939	3
11940	5
11941	3
11942	16
11944	3
11946	20
11948	3
11949	7
11950	8
11951	9
11952	7
11953	7
11954	10
11955	4
11957	2
11958	1
11959	2
11960	2
11961	22
11967	13
11971	12
11976	13
11977	3
11980	8
12009	7
12018	7
12019	14
12020	34
12023	1
12025	5
12027	4
12032	1
12033	10
12043	2
12047	11
12053	3
12054	21
12057	2
12059	2
12061	8
12062	4
12065	59
12066	3
12074	2
12076	1
12077	8
12078	23
12084	2
12090	7
12093	2
12094	4
12095	9
12110	15
12116	2
12117	5
12118	12
12121	3
12122	3
12123	4
12134	5
12137	1
12138	3
12140	1
12143	4
12144	15
12148	3
12149	1
12154	1
12157	3
12158	7
12159	8
12168	2
12170	3
12180	28
12182	8
12185	2
12186	5
12188	8
12189	10
12196	4
12197	2
12198	9
12202	4
12203	13
12204	4
12205	22
12206	3
12208	23
12209	9
12210	3
12211	10
12302	28
12303	23
12304	15
12306	18
12308	11
12309	27
12401	27
12404	6
12409	4
12428	3
12429	1
12440	1
12443	7
12446	2
12449	3
12458	2
12461	2
12466	3
12472	2
12477	13
12481	1
12484	7
12486	4
12487	5
12491	2
12498	3
12518	2
12520	5
12525	3
12528	3
12542	3
12543	2
12547	3
12549	8
12550	23
12553	12
12561	8
12563	2
12566	7
12575	4
12577	3
12586	10
12589	9
12729	2
12740	1
12771	12
12780	3
12801	13
12803	6
12804	21
12809	4
12814	3
12815	2
12816	1
12817	3
12822	4
12824	1
12828	5
12831	21
12832	3
12833	3
12834	7
12835	3
12836	2
12839	5
12845	3
12846	3
12850	4
12859	1
12865	4
12866	36
12870	5
12871	5
12883	8
12885	3
12887	2
12901	20
12903	3
12910	3
12912	2
12918	2
12919	4
12920	1
12921	2
12928	2
12932	1
12935	3
12937	2
12941	2
12942	2
12944	2
12946	6
12953	12
12958	1
12962	5
12972	8
12979	3
12981	1
12983	4
12986	2
12992	2
12993	3
12996	3
13021	31
13027	41
13029	5
13030	7
13031	19
13032	7
13033	1
13034	3
13035	9
13036	7
13037	19
13039	13
13040	1
13042	2
13044	1
13045	17
13053	7
13057	25
13060	3
13063	1
13066	28
13068	4
13069	14
13073	4
13074	1
13076	3
13077	10
13078	16
13080	3
13082	3
13083	1
13084	3
13088	24
13092	3
13101	1
13104	20
13108	7
13110	2
13112	1
13114	4
13116	3
13118	4
13120	4
13126	21
13131	4
13132	3
13135	2
13140	5
13142	3
13143	4
13145	2
13148	11
13152	15
13156	4
13159	4
13160	2
13164	9
13165	14
13166	2
13203	11
13204	11
13205	16
13206	20
13207	20
13208	22
13209	15
13210	17
13211	7
13212	30
13214	7
13215	15
13219	25
13224	13
13304	2
13308	3
13309	3
13316	4
13320	2
13323	12
13326	4
13332	3
13338	3
13346	7
13354	1
13363	2
13403	3
13408	2
13409	1
13411	6
13413	16
13417	4
13421	13
13424	1
13425	1
13438	2
13439	2
13440	19
13456	2
13460	1
13461	1
13471	2
13476	3
13478	3
13480	1
13490	4
13491	4
13492	11
13493	1
13495	4
13501	15
13502	23
13601	23
13605	1
13607	1
13612	2
13617	7
13618	1
13619	12
13622	3
13624	2
13634	5
13637	2
13642	6
13646	2
13650	3
13656	4
13658	1
13662	20
13667	2
13668	3
13669	14
13676	8
13679	1
13685	4
13691	4
13730	2
13732	9
13733	2
13734	2
13746	3
13748	3
13760	37
13778	1
13787	4
13790	13
13795	3
13803	3
13811	4
13812	2
13815	9
13820	13
13825	1
13827	8
13830	3
13833	3
13850	15
13862	1
13865	1
13901	14
13903	12
13904	7
13905	11
14001	4
14004	11
14005	3
14006	15
14012	2
14020	18
14025	2
14028	2
14030	3
14036	5
14040	2
14042	2
14048	12
14058	9
14062	5
14065	2
14067	5
14070	5
14080	3
14081	3
14092	12
14094	37
14098	6
14101	2
14103	10
14105	3
14108	6
14120	40
14125	3
14131	4
14132	6
14136	5
14138	3
14141	3
14143	1
14171	1
14172	2
14174	8
14201	7
14212	4
14214	13
14216	10
14218	8
14301	11
14303	2
14304	24
14305	8
14411	11
14414	10
14416	6
14420	22
14422	1
14423	6
14428	5
14435	4
14437	15
14445	6
14450	47
14454	5
14464	7
14467	15
14468	10
14470	7
14472	9
14476	3
14477	3
14481	2
14482	7
14485	4
14487	11
14506	2
14510	6
14514	4
14517	4
14521	2
14525	2
14526	22
14533	2
14534	44
14541	3
14543	3
14546	7
14559	18
14560	2
14572	4
14580	63
14586	21
14605	5
14606	21
14607	9
14608	9
14609	57
14610	26
14611	16
14612	35
14613	13
14615	16
14616	35
14617	38
14618	36
14619	10
14620	25
14621	25
14622	17
14623	20
14624	35
14625	13
14626	37
14701	27
14706	3
14710	4
14712	3
14715	1
14716	1
14718	5
14719	2
14724	4
14727	4
14733	8
14735	3
14737	5
14738	3
14739	1
14741	2
14747	1
14750	11
14755	3
14757	10
14760	23
14770	5
14775	4
14781	1
14782	3
14787	9
14801	2
14806	3
14807	2
14809	1
14812	3
14813	4
14814	2
14817	3
14826	3
14830	22
14840	5
14843	7
14845	25
14850	64
14865	7
14867	5
14870	13
14871	3
14873	1
14879	3
14880	3
14882	10
14883	4
14886	5
14891	10
14892	5
14895	8
14901	9
14903	13
14904	17
14905	12
6001	35
6002	21
6010	52
6013	12
6016	5
6018	3
6019	9
6021	3
6026	10
6027	2
6029	18
6031	1
6032	29
6033	43
6035	10
6037	21
6039	2
6040	35
6042	20
6043	5
6051	8
6052	6
6053	14
6057	7
6058	4
6060	3
6062	27
6063	4
6066	22
6067	22
6068	2
6069	1
