10001	9
10002	21
10003	40
10004	4
10005	13
10007	8
10009	9
10013	22
10025	58
10027	19
10029	4
10030	1
10031	8
10036	14
10280	3
10301	9
10302	5
10303	7
10304	12
10305	20
10306	21
10307	3
10308	17
10309	28
10310	7
10312	32
10314	27
10456	10
10459	3
10462	12
10463	6
10464	1
10465	12
10466	3
10467	1
10469	11
10471	4
10473	7
10502	1
10504	6
10506	8
10507	2
10509	15
10510	3
10512	20
10514	7
10516	4
10518	1
10520	6
10522	6
10523	2
10524	6
10526	2
10528	3
10530	1
10532	6
10533	5
10536	5
10537	4
10538	9
10541	19
10543	13
10546	1
10547	3
10548	2
10549	7
10550	5
10552	4
10553	3
10560	5
10562	11
10566	7
10567	7
10570	4
10573	12
10576	6
10577	1
10579	6
10580	16
10583	17
10588	2
10589	10
10590	6
10591	4
10594	4
10595	3
10598	18
10601	2
10603	5
10604	1
10605	9
10606	9
10607	9
10701	9
10703	4
10704	11
10705	5
10706	4
10707	5
10708	9
10709	3
10710	10
10801	10
10803	4
10804	18
10805	2
10901	6
10913	1
10916	2
10917	3
10918	9
10920	6
10921	1
10923	6
10924	10
10925	2
10926	4
10928	4
10930	3
10940	38
10941	10
10950	66
10954	13
10956	17
10958	2
10960	7
10962	3
10963	4
10964	1
10965	9
10968	2
10970	2
10973	1
10974	2
10980	2
10983	3
10984	2
10986	2
10987	4
10989	5
10990	11
10992	6
10993	4
10994	6
10998	3
11001	6
11003	10
11004	5
11010	11
11020	9
11021	8
11023	8
11024	6
11030	16
11040	28
11050	13
11096	1
11101	13
11103	3
11105	4
11106	10
11201	78
11203	6
11204	12
11205	15
11207	9
11208	2
11209	25
11210	15
11211	28
11212	2
11214	16
11215	30
11216	2
11217	17
11218	18
11220	9
11221	2
11222	26
11224	6
11225	7
11226	5
11228	10
11229	28
11230	11
11231	7
11232	7
11234	19
11235	24
11236	5
11238	90
11249	133
11354	24
11355	40
11356	17
11357	28
11358	16
11360	13
11361	15
11362	6
11363	4
11364	19
11365	13
11366	4
11367	16
11368	9
11369	5
11370	4
11372	17
11373	11
11374	15
11375	43
11377	22
11378	10
11379	6
11385	5
11411	4
11412	16
11413	9
11414	18
11415	8
11416	2
11417	1
11418	4
11419	6
11420	13
11421	9
11422	8
11423	9
11426	9
11427	6
11428	4
11429	8
11432	15
11433	8
11434	11
11435	10
11436	13
11501	7
11507	4
11509	3
11510	13
11514	2
11516	6
11518	5
11520	16
11530	16
11542	6
11545	8
11550	14
11552	12
11553	11
11554	25
11557	4
11558	3
11559	4
11560	4
11561	21
11563	9
11565	3
11566	24
11568	5
11569	2
11570	9
11572	15
11575	5
11576	9
11577	6
11579	3
11580	10
11581	12
11590	22
11596	5
11598	7
11691	5
11692	7
