10001	11
10002	19
10003	40
10004	8
10005	3
10007	2
10009	21
10013	26
10025	43
10027	9
10029	6
10030	4
10031	5
10036	25
10280	7
10301	10
10302	4
10303	7
10304	14
10305	19
10306	19
10307	7
10308	10
10309	17
10310	9
10312	29
10314	25
10456	5
10459	4
10462	10
10463	4
10464	2
10465	6
10466	6
10467	1
10469	10
10471	5
10473	6
10502	3
10504	6
10506	2
10507	3
10509	10
10510	2
10512	18
10514	5
10516	4
10518	1
10520	10
10522	4
10523	1
10524	2
10526	1
10528	3
10530	6
10532	1
10533	4
10536	8
10537	3
10538	9
10541	9
10543	8
10546	2
10547	1
10548	2
10549	4
10550	5
10552	4
10553	2
10560	4
10562	10
10566	9
10567	12
10570	8
10573	6
10576	3
10577	3
10579	9
10580	12
10583	17
10588	1
10589	8
10590	2
10591	4
10594	3
10595	2
10598	14
10601	2
10603	8
10604	2
10605	7
10606	5
10607	6
10701	6
10703	3
10704	6
10705	8
10706	5
10707	3
10708	2
10709	5
10710	8
10801	3
10803	5
10804	9
10805	2
10901	8
10913	4
10916	6
10917	3
10918	7
10920	6
10921	4
10923	1
10924	8
10925	3
10926	2
10928	1
10930	6
10940	37
10941	6
10950	46
10954	10
10956	9
10958	2
10960	5
10962	4
10963	2
10964	2
10965	8
10968	3
10970	4
10973	2
10974	1
10980	9
10983	3
10984	1
10986	3
10987	4
10989	7
10990	11
10992	6
10993	2
10994	3
10998	3
11001	13
11003	11
11004	15
11010	8
11020	6
11021	8
11023	7
11024	5
11030	12
11040	23
11050	23
11096	3
11101	8
11103	1
11105	10
11106	6
11201	86
11203	5
11204	12
11205	24
11207	7
11208	3
11209	28
11210	9
11211	24
11212	1
11214	20
11215	31
11216	2
11217	19
11218	21
11220	9
11221	1
11222	23
11224	18
11225	10
11226	9
11228	5
11229	29
11230	15
11231	16
11232	2
11234	20
11235	40
11236	5
11238	27
11249	60
11354	25
11355	28
11356	10
11357	14
11358	10
11360	18
11361	8
11362	18
11363	3
11364	25
11365	13
11366	5
11367	17
11368	7
11369	7
11370	6
11372	27
11373	16
11374	23
11375	82
11377	16
11378	5
11379	5
11385	8
11411	6
11412	13
11413	7
11414	15
11415	8
11416	2
11417	9
11418	9
11419	5
11420	9
11421	7
11422	8
11423	11
11426	5
11427	10
11428	5
11429	7
11432	17
11433	13
11434	13
11435	13
11436	5
11501	11
11507	2
11509	3
11510	20
11514	2
11516	2
11518	4
11520	12
11530	26
11542	9
11545	7
11550	18
11552	8
11553	6
11554	28
11557	4
11558	6
11559	4
11560	5
11561	22
11563	7
11565	5
11566	20
11568	5
11569	1
11570	22
11572	5
11575	7
11576	11
11577	10
11579	8
11580	21
11581	13
11590	22
11596	7
11598	6
11691	6
11692	2
11693	6
11694	4
11701	12
11702	9
11703	8
11704	13
11705	6
11706	31
11709	6
11710	20
11713	9
11714	13
11716	7
11717	24
11718	2
11719	1
11720	16
11721	7
11722	19
11724	3
11725	16
11726	10
11727	17
11729	13
11730	3
11731	15
11732	3
11733	14
11735	10
11738	9
11739	2
11740	5
11741	8
11742	6
11743	33
11746	34
11747	7
11749	3
11751	11
11752	2
11753	6
11754	9
11755	7
11756	19
11757	21
11758	37
11762	8
11763	16
11764	4
11766	11
11767	6
11768	16
11769	6
11771	13
11772	18
11776	11
