10001	1478301
10002	694601
10003	1031301
10004	1262701
10005	966101
10007	1584501
10009	907301
10013	2024001
10025	711801
10027	629601
10029	542301
10030	521701
10031	467101
10036	853101
10280	631001
10301	395801
10302	322701
10303	287801
10304	378401
10305	379001
10306	396201
10307	463001
10308	396801
10309	451601
10310	383801
10312	410401
10314	377101
10456	245201
10459	266101
10462	118301
10463	462301
10464	484401
10465	413201
10466	343301
10467	302701
10469	367001
10471	711001
10473	328401
10502	581801
10504	1099501
10506	1107001
10507	583601
10509	334401
10510	679601
10512	296501
10514	926901
10516	447801
10518	575101
10520	461301
10522	569501
10523	443601
10524	424601
10526	588201
10528	970501
10530	509201
10532	477201
10533	642701
10536	709401
10537	252101
10538	942401
10541	376001
10543	626401
10546	583801
10547	337401
10548	367401
10549	656201
10550	334301
10552	475501
10553	346001
10560	583701
10562	383101
10566	297801
10567	389101
10570	586101
10573	518401
10576	951101
10577	1710001
10579	366901
10580	1256401
10583	907201
10588	367001
10589	384201
10590	671201
10591	499601
10594	561101
10595	510901
10598	391801
10601	370701
10603	428901
10604	603801
10605	637201
10606	458301
10607	492001
10701	383201
10703	371401
10704	391501
10705	422201
10706	622301
10707	528801
10708	720401
10709	579001
10710	473501
10801	473001
10803	713601
10804	709701
10805	467701
10901	343201
10913	488301
10916	332901
10917	329001
10918	278401
10920	424501
10921	243701
10923	333501
10924	305001
10925	252501
10926	245801
10928	264901
10930	312201
10940	200101
10941	250601
10950	273001
10954	378801
10956	483701
10958	253901
10960	494601
10962	468201
10963	229201
10964	622201
10965	437301
10968	690101
10970	437801
10973	275801
10974	287401
10980	375501
10983	459001
10984	380401
10986	440401
10987	490901
10989	397801
10990	306001
10992	291001
10993	259801
10994	488501
10998	300901
11001	433501
11003	335001
11004	477401
11010	373001
11020	850401
11021	838501
11023	834401
11024	1721201
11030	1132801
11040	486401
11050	700501
11096	347901
11101	653501
11103	557401
11105	565901
11106	431201
11201	621801
11203	368001
11204	531701
11205	420401
11207	319201
11208	332401
11209	671601
11210	514201
11211	482801
11212	340601
11214	440801
11215	581501
11216	360901
11217	624701
11218	578301
11220	427501
11221	402801
11222	462601
11224	447201
11225	603401
11226	437101
11228	575901
11229	501101
11230	670001
11231	568301
11232	389801
11234	427001
11235	502001
11236	365201
11238	433801
11249	486101
11354	437001
11355	457901
11356	465001
11357	631801
11358	575401
11360	569501
11361	591701
11362	679301
11363	902901
11364	616401
11365	550401
11366	561301
11367	472801
11368	361701
11369	452701
11370	457201
11372	369601
11373	404201
11374	510701
11375	661101
11377	503701
11378	482101
11379	495101
11385	436201
11411	369801
11412	352701
11413	360001
11414	526301
11415	427001
11416	342401
11417	356401
11418	391701
11419	355801
11420	348101
11421	351301
11422	369901
11423	404701
11426	432701
11427	436701
11428	381701
11429	358001
11432	538401
11433	350801
11434	339001
11435	372701
11436	322101
11501	402001
11507	526301
11509	851601
11510	348501
11514	404601
11516	546601
11518	407901
11520	325001
11530	688401
11542	449801
11545	858001
11550	301401
11552	360701
11553	302801
11554	366601
11557	559101
11558	402701
11559	927801
11560	679501
11561	471801
11563	378101
11565	396301
11566	448601
11568	2024601
11569	730001
11570	581501
11572	414801
11575	298801
11576	863901
11577	699201
11579	585801
11580	343501
11581	384801
11590	377101
11596	483401
11598	610601
11691	379401
11692	319001
11693	340301
11694	728501
11701	315701
11702	427001
11703	329001
11704	318701
11705	404201
11706	294901
11709	504901
11710	405801
11713	295901
11714	367101
11716	370601
11717	268401
11718	471301
11719	344901
11720	311801
11721	521201
11722	262701
11724	1152901
11725	428501
11726	286601
11727	290801
11729	340001
