10001	1692801
10002	789701
10003	1328101
10004	1283701
10005	959401
10007	2133401
10009	943401
10013	2541201
10025	896701
10027	757601
10029	622201
10030	529301
10031	509401
10036	972901
10280	598501
10301	382201
10302	309101
10303	256501
10304	367601
10305	366201
10306	394401
10307	454401
10308	398801
10309	438001
10310	360601
10312	402601
10314	370201
10456	235001
10459	259601
10462	118301
10463	504601
10464	446201
10465	391101
10466	330001
10467	286901
10469	345001
10471	674101
10473	318501
10502	536801
10504	988001
10506	1009101
10507	500701
10509	284301
10510	625201
10512	246301
10514	799701
10516	413701
10518	544901
10520	445201
10522	556701
10523	365001
10524	396701
10526	479601
10528	901101
10530	441901
10532	443701
10533	662001
10536	609801
10537	197001
10538	961501
10541	315501
10543	580901
10546	551001
10547	276901
10548	285301
10549	546201
10550	265801
10552	425301
10553	282301
10560	501401
10562	330101
10566	231301
10567	315501
10570	543401
10573	476801
10576	846601
10577	1439101
10579	311801
10580	1394201
10583	878201
10588	298201
10589	358501
10590	605101
10591	469801
10594	499001
10595	459101
10598	355101
10601	331801
10603	363701
10604	556801
10605	591701
10606	409901
10607	415501
10701	339801
10703	307401
10704	344501
10705	376901
10706	604701
10707	477801
10708	753301
10709	557001
10710	392301
10801	440501
10803	671901
10804	654501
10805	434001
10901	317301
10913	456001
10916	283401
10917	278001
10918	230101
10920	370001
10921	215801
10923	300601
10924	257701
10925	199201
10926	181801
10928	187001
10930	259301
10940	158201
10941	212501
10950	220701
10954	343301
10956	441401
10958	223901
10960	438101
10962	419901
10963	186601
10964	571301
10965	411101
10968	596201
10970	363501
10973	238801
10974	223901
10980	319201
10983	412201
10984	344001
10986	379201
10987	401001
10989	344601
10990	270801
10992	230201
10993	198401
10994	455101
10998	253501
11001	467301
11003	311701
11004	504001
11010	377901
11020	876901
11021	890001
11023	878101
11024	1611201
11030	1165301
11040	510001
11050	753501
11096	330601
11101	685101
11103	599001
11105	611101
11106	484401
11201	821201
11203	356101
11204	626001
11205	526901
11207	285101
11208	295701
11209	737701
11210	524501
11211	688401
11212	294801
11214	506001
11215	776301
11216	534101
11217	841501
11218	635901
11220	532001
11221	479801
11222	637501
11224	445301
11225	731901
11226	467901
11228	656501
11229	527401
11230	705601
11231	775201
11232	420701
11234	443301
11235	567201
11236	349801
11238	608301
11249	764601
11354	495801
11355	529301
11356	470301
11357	662801
11358	613501
11360	649501
11361	612701
11362	715801
11363	865701
11364	653401
11365	593401
11366	645301
11367	514701
11368	365401
11369	438101
11370	472701
11372	401501
11373	410501
11374	538101
11375	697701
11377	519501
11378	468301
11379	519001
11385	432301
11411	368101
11412	356401
11413	365301
11414	536101
11415	413401
11416	336601
11417	364101
11418	381901
11419	361401
11420	368301
11421	358001
11422	366701
11423	402401
11426	470901
11427	457201
11428	388201
11429	364801
11432	571801
11433	312501
11434	325401
11435	350001
11436	298701
11501	438601
11507	544601
11509	811801
11510	328401
11514	428001
11516	542601
11518	379901
11520	287701
11530	687701
11542	445901
11545	832201
11550	254401
11552	359301
11553	267801
11554	377201
11557	517401
11558	361701
11559	973901
11560	676101
11561	445201
11563	369801
11565	384701
11566	454701
11568	1949401
11569	725401
11570	584701
11572	400001
11575	258901
11576	879501
11577	730401
11579	607601
11580	332901
11581	370501
11590	358801
11596	497601
11598	602501
11691	361301
11692	282701
11693	322601
11694	665901
11701	255701
11702	368001
11703	295301
11704	280201
11705	378601
11706	257801
11709	445101
11710	411201
11713	252101
11714	374701
11716	348601
11717	227301
11718	436801
11719	317101
11720	280701
11721	507201
11722	205101
11724	1036301
11725	402901
11726	240901
11727	243501
11729	287601
11730	374801
11731	406301
11732	582101
11733	436001
11735	346601
11738	280801
11739	608001
11740	437401
11741	314001
11742	303601
11743	513201
11746	389901
11747	520001
11749	262101
11751	328001
11752	312801
11753	670301
11754	376201
11755	344701
11756	317501
11757	277801
11758	400501
11762	401701
11763	231901
11764	347701
11766	357701
11767	378801
11768	574901
11769	367701
11771	803501
11772	239501
11776	278301
11777	414701
11778	242101
11779	279601
11780	402601
11782	376901
11783	389901
11784	246301
11786	358701
11787	405901
11788	411701
11789	241201
11790	376401
11791	560501
11792	348801
11793	397001
11795	362201
11796	336301
11797	863801
11798	226101
11801	356101
11803	486601
11804	501801
11901	287201
11932	1762401
11933	314501
11934	311401
11935	582101
11937	887301
11939	526301
11940	343601
11941	392501
11942	502301
11944	407201
11946	392301
11948	503001
11949	339201
11950	172901
11951	151501
11952	469801
11953	229101
11954	786301
11955	266001
11957	767301
11958	620201
11959	1255301
11960	1040601
