10001	1942301
10002	852801
10003	1364601
10004	1367101
10005	1076501
10007	2333401
10009	1052601
10013	2757601
10025	1012301
10027	814701
10029	683201
10030	589701
10031	578201
10036	1038701
10280	665201
10301	397001
10302	314701
10303	273601
10304	379501
10305	370201
10306	400701
10307	461001
10308	409201
10309	453701
10310	384801
10312	416901
10314	386001
10456	240601
10459	254701
10462	110601
10463	499301
10464	437001
10465	378101
10466	329301
10467	287601
10469	347601
10471	663601
10473	317101
10502	585201
10504	1012801
10506	987201
10507	535101
10509	292601
10510	638601
10512	244701
10514	841401
10516	410701
10518	559701
10520	461301
10522	573201
10523	396101
10524	389601
10526	537801
10528	879001
10530	477101
10532	467801
10533	686001
10536	649801
10537	189901
10538	1054901
10541	318301
10543	625101
10546	573501
10547	298001
10548	332901
10549	590501
10550	264201
10552	431301
10553	290901
10560	521401
10562	344101
10566	255801
10567	319401
10570	549501
10573	499301
10576	847501
10577	1469601
10579	316001
10580	1462201
10583	947001
10588	329301
10589	382601
10590	631201
10591	480701
10594	529501
10595	486901
10598	365901
10601	345501
10603	408101
10604	578101
10605	618701
10606	426701
10607	446901
10701	351601
10703	346401
10704	355801
10705	395301
10706	645201
10707	496501
10708	779601
10709	589601
10710	411601
10801	453301
10803	705801
10804	664401
10805	445301
10901	384601
10913	447701
10916	286901
10917	280201
10918	232501
10920	366801
10921	212701
10923	299501
10924	257701
10925	197001
10926	177001
10928	197701
10930	266701
10940	160001
10941	215201
10950	222401
10954	339601
10956	434201
10958	220801
10960	424401
10962	434401
10963	194501
10964	556501
10965	407101
10968	507101
10970	388201
10973	237701
10974	269501
10980	306501
10983	425001
10984	337901
10986	386201
10987	421101
10989	337901
10990	269401
10992	238601
10993	198101
10994	444701
10998	252601
11001	493101
11003	325401
11004	541001
11010	392301
11020	966901
11021	983001
11023	984701
11024	1728501
11030	1274801
11040	536601
11050	792501
11096	331701
11101	839901
11103	669801
11105	649501
11106	527601
11201	893801
11203	370701
11204	668301
11205	600901
11207	313001
11208	326201
11209	793701
11210	574201
11211	813701
11212	303601
11214	539601
11215	914701
11216	646101
11217	968701
11218	737501
11220	548001
11221	628501
11222	713601
11224	442601
11225	849501
11226	547201
11228	693501
11229	554801
11230	784701
11231	850701
11232	515801
11234	456101
11235	587401
11236	366701
11238	702601
11249	907601
11354	530301
11355	573401
11356	511501
11357	719501
11358	664101
11360	665201
11361	654801
11362	764401
11363	904701
11364	704101
11365	641301
11366	680901
11367	555901
11368	383101
11369	500501
11370	517201
11372	439501
11373	432101
11374	564401
11375	753701
11377	571901
11378	522101
11379	553101
11385	466501
11411	382201
11412	368401
11413	379301
11414	544901
11415	475601
11416	371601
11417	396301
11418	422501
11419	384501
11420	389401
11421	383801
11422	386601
11423	426401
11426	498401
11427	479101
11428	411701
11429	372801
11432	605101
11433	329001
11434	345901
11435	382501
11436	325701
11501	471101
11507	575401
11509	800601
11510	347601
11514	455701
11516	568901
11518	400501
11520	298801
11530	709901
11542	478601
11545	869101
11550	266701
11552	377501
11553	271501
11554	396701
11557	530701
11558	358901
11559	1022701
11560	710601
11561	453201
11563	395701
11565	395101
11566	469601
11568	2029001
11569	728501
11570	605301
11572	405901
11575	258201
11576	914901
11577	771601
11579	630001
11580	347901
11581	391601
11590	382601
11596	533301
11598	607801
11691	359701
11692	269101
